FIPS_Code,County,State,Year,variable,value
9003,Hartford County, Connecticut,2010,totPoverty25HS,164042
9009,New Haven County, Connecticut,2010,totPoverty25HS,177391
10003,New Castle County, Delaware,2010,totPoverty25HS,102154
11001,District of Columbia, District of Columbia,2010,totPoverty25HS,82001
12009,Brevard County, Florida,2010,totPoverty25HS,128490
12011,Broward County, Florida,2010,totPoverty25HS,342061
12031,Duval County, Florida,2010,totPoverty25HS,164321
12057,Hillsborough County, Florida,2010,totPoverty25HS,223234
12071,Lee County, Florida,2010,totPoverty25HS,143792
12086,Miami-Dade County, Florida,2010,totPoverty25HS,466422
12095,Orange County, Florida,2010,totPoverty25HS,192205
12099,Palm Beach County, Florida,2010,totPoverty25HS,250582
12103,Pinellas County, Florida,2010,totPoverty25HS,203005
12105,Polk County, Florida,2010,totPoverty25HS,143068
12127,Volusia County, Florida,2010,totPoverty25HS,111718
13067,Cobb County, Georgia,2010,totPoverty25HS,83065
13089,DeKalb County, Georgia,2010,totPoverty25HS,99836
13121,Fulton County, Georgia,2010,totPoverty25HS,117800
13135,Gwinnett County, Georgia,2010,totPoverty25HS,118999
15003,Honolulu County, Hawaii,2010,totPoverty25HS,170241
17031,Cook County, Illinois,2010,totPoverty25HS,835451
17043,DuPage County, Illinois,2010,totPoverty25HS,118752
17089,Kane County, Illinois,2010,totPoverty25HS,76712
17097,Lake County, Illinois,2010,totPoverty25HS,97133
17197,Will County, Illinois,2010,totPoverty25HS,118333
18097,Marion County, Indiana,2010,totPoverty25HS,171829
21111,Jefferson County, Kentucky,2010,totPoverty25HS,136860
24005,Baltimore County, Maryland,2010,totPoverty25HS,145246
24031,Montgomery County, Maryland,2010,totPoverty25HS,95347
24033,Prince George's County, Maryland,2010,totPoverty25HS,155448
24510,Baltimore city, Maryland,2010,totPoverty25HS,117411
25005,Bristol County, Massachusetts,2010,totPoverty25HS,109804
25009,Essex County, Massachusetts,2010,totPoverty25HS,128541
25017,Middlesex County, Massachusetts,2010,totPoverty25HS,228645
25025,Suffolk County, Massachusetts,2010,totPoverty25HS,118131
25027,Worcester County, Massachusetts,2010,totPoverty25HS,148970
26081,Kent County, Michigan,2010,totPoverty25HS,105180
26099,Macomb County, Michigan,2010,totPoverty25HS,180314
26125,Oakland County, Michigan,2010,totPoverty25HS,166399
26163,Wayne County, Michigan,2010,totPoverty25HS,361479
27053,Hennepin County, Minnesota,2010,totPoverty25HS,147266
27123,Ramsey County, Minnesota,2010,totPoverty25HS,79521
29095,Jackson County, Missouri,2010,totPoverty25HS,127684
29189,St. Louis County, Missouri,2010,totPoverty25HS,154364
31055,Douglas County, Nebraska,2010,totPoverty25HS,71139
32003,Clark County, Nevada,2010,totPoverty25HS,379237
34003,Bergen County, New Jersey,2010,totPoverty25HS,167092
34007,Camden County, New Jersey,2010,totPoverty25HS,107413
34013,Essex County, New Jersey,2010,totPoverty25HS,142395
34017,Hudson County, New Jersey,2010,totPoverty25HS,116452
34023,Middlesex County, New Jersey,2010,totPoverty25HS,143406
34029,Ocean County, New Jersey,2010,totPoverty25HS,154211
34031,Passaic County, New Jersey,2010,totPoverty25HS,110615
34039,Union County, New Jersey,2010,totPoverty25HS,104710
35001,Bernalillo County, New Mexico,2010,totPoverty25HS,100765
36005,Bronx County, New York,2010,totPoverty25HS,242182
36029,Erie County, New York,2010,totPoverty25HS,181123
36047,Kings County, New York,2010,totPoverty25HS,474723
36055,Monroe County, New York,2010,totPoverty25HS,118525
36059,Nassau County, New York,2010,totPoverty25HS,224144
36061,New York County, New York,2010,totPoverty25HS,150209
36081,Queens County, New York,2010,totPoverty25HS,422944
36103,Suffolk County, New York,2010,totPoverty25HS,304794
36119,Westchester County, New York,2010,totPoverty25HS,140105
37119,Mecklenburg County, North Carolina,2010,totPoverty25HS,120011
37183,Wake County, North Carolina,2010,totPoverty25HS,96961
39035,Cuyahoga County, Ohio,2010,totPoverty25HS,249352
39049,Franklin County, Ohio,2010,totPoverty25HS,199387
39061,Hamilton County, Ohio,2010,totPoverty25HS,142798
39113,Montgomery County, Ohio,2010,totPoverty25HS,109185
39153,Summit County, Ohio,2010,totPoverty25HS,115713
40109,Oklahoma County, Oklahoma,2010,totPoverty25HS,118313
40143,Tulsa County, Oklahoma,2010,totPoverty25HS,103335
41051,Multnomah County, Oregon,2010,totPoverty25HS,102935
41067,Washington County, Oregon,2010,totPoverty25HS,63910
42003,Allegheny County, Pennsylvania,2010,totPoverty25HS,268668
42045,Delaware County, Pennsylvania,2010,totPoverty25HS,117654
42071,Lancaster County, Pennsylvania,2010,totPoverty25HS,128433
42101,Philadelphia County, Pennsylvania,2010,totPoverty25HS,348136
44007,Providence County, Rhode Island,2010,totPoverty25HS,113363
47037,Davidson County, Tennessee,2010,totPoverty25HS,98896
47157,Shelby County, Tennessee,2010,totPoverty25HS,163600
48029,Bexar County, Texas,2010,totPoverty25HS,260212
48085,Collin County, Texas,2010,totPoverty25HS,82722
48113,Dallas County, Texas,2010,totPoverty25HS,341221
48121,Denton County, Texas,2010,totPoverty25HS,74023
48141,El Paso County, Texas,2010,totPoverty25HS,112559
48157,Fort Bend County, Texas,2010,totPoverty25HS,71902
48201,Harris County, Texas,2010,totPoverty25HS,589223
48215,Hidalgo County, Texas,2010,totPoverty25HS,103651
48439,Tarrant County, Texas,2010,totPoverty25HS,269838
48453,Travis County, Texas,2010,totPoverty25HS,114160
49035,Salt Lake County, Utah,2010,totPoverty25HS,150598
49049,Utah County, Utah,2010,totPoverty25HS,45873
51059,Fairfax County, Virginia,2010,totPoverty25HS,107932
53033,King County, Washington,2010,totPoverty25HS,232763
53053,Pierce County, Washington,2010,totPoverty25HS,146581
53061,Snohomish County, Washington,2010,totPoverty25HS,113924
55079,Milwaukee County, Wisconsin,2010,totPoverty25HS,175531
1073,Jefferson County, Alabama,2011,totPoverty25HS,112622
4013,Maricopa County, Arizona,2011,totPoverty25HS,565906
4019,Pima County, Arizona,2011,totPoverty25HS,149582
6001,Alameda County, California,2011,totPoverty25HS,203992
6013,Contra Costa County, California,2011,totPoverty25HS,139180
6019,Fresno County, California,2011,totPoverty25HS,127830
6029,Kern County, California,2011,totPoverty25HS,126046
6037,Los Angeles County, California,2011,totPoverty25HS,1319642
6059,Orange County, California,2011,totPoverty25HS,363446
6065,Riverside County, California,2011,totPoverty25HS,352676
6067,Sacramento County, California,2011,totPoverty25HS,200234
6071,San Bernardino County, California,2011,totPoverty25HS,323932
6073,San Diego County, California,2011,totPoverty25HS,385841
6075,San Francisco County, California,2011,totPoverty25HS,83502
6077,San Joaquin County, California,2011,totPoverty25HS,109266
6081,San Mateo County, California,2011,totPoverty25HS,91891
6085,Santa Clara County, California,2011,totPoverty25HS,201061
6099,Stanislaus County, California,2011,totPoverty25HS,90584
6111,Ventura County, California,2011,totPoverty25HS,100908
8005,Arapahoe County, Colorado,2011,totPoverty25HS,81648
8031,Denver County, Colorado,2011,totPoverty25HS,76855
8041,El Paso County, Colorado,2011,totPoverty25HS,89160
9001,Fairfield County, Connecticut,2011,totPoverty25HS,142813
9003,Hartford County, Connecticut,2011,totPoverty25HS,160368
9009,New Haven County, Connecticut,2011,totPoverty25HS,173512
10003,New Castle County, Delaware,2011,totPoverty25HS,105600
11001,District of Columbia, District of Columbia,2011,totPoverty25HS,73291
12009,Brevard County, Florida,2011,totPoverty25HS,108747
12011,Broward County, Florida,2011,totPoverty25HS,348523
12031,Duval County, Florida,2011,totPoverty25HS,169946
12057,Hillsborough County, Florida,2011,totPoverty25HS,245464
12071,Lee County, Florida,2011,totPoverty25HS,158587
12086,Miami-Dade County, Florida,2011,totPoverty25HS,491391
12095,Orange County, Florida,2011,totPoverty25HS,192443
12099,Palm Beach County, Florida,2011,totPoverty25HS,255047
12103,Pinellas County, Florida,2011,totPoverty25HS,206095
12105,Polk County, Florida,2011,totPoverty25HS,148061
12127,Volusia County, Florida,2011,totPoverty25HS,115135
13067,Cobb County, Georgia,2011,totPoverty25HS,91303
13089,DeKalb County, Georgia,2011,totPoverty25HS,98717
13121,Fulton County, Georgia,2011,totPoverty25HS,112654
13135,Gwinnett County, Georgia,2011,totPoverty25HS,117355
15003,Honolulu County, Hawaii,2011,totPoverty25HS,173737
17031,Cook County, Illinois,2011,totPoverty25HS,850252
17043,DuPage County, Illinois,2011,totPoverty25HS,121833
17089,Kane County, Illinois,2011,totPoverty25HS,75807
17097,Lake County, Illinois,2011,totPoverty25HS,95443
17197,Will County, Illinois,2011,totPoverty25HS,117074
18097,Marion County, Indiana,2011,totPoverty25HS,177484
20173,Sedgwick County, Kansas,2011,totPoverty25HS,83963
21111,Jefferson County, Kentucky,2011,totPoverty25HS,142771
24005,Baltimore County, Maryland,2011,totPoverty25HS,143600
24031,Montgomery County, Maryland,2011,totPoverty25HS,92746
24033,Prince George's County, Maryland,2011,totPoverty25HS,147704
24510,Baltimore city, Maryland,2011,totPoverty25HS,117444
25005,Bristol County, Massachusetts,2011,totPoverty25HS,110541
25009,Essex County, Massachusetts,2011,totPoverty25HS,133662
25017,Middlesex County, Massachusetts,2011,totPoverty25HS,228695
25025,Suffolk County, Massachusetts,2011,totPoverty25HS,112060
25027,Worcester County, Massachusetts,2011,totPoverty25HS,148127
26081,Kent County, Michigan,2011,totPoverty25HS,105687
26099,Macomb County, Michigan,2011,totPoverty25HS,183813
26125,Oakland County, Michigan,2011,totPoverty25HS,178913
26163,Wayne County, Michigan,2011,totPoverty25HS,355081
27053,Hennepin County, Minnesota,2011,totPoverty25HS,140789
27123,Ramsey County, Minnesota,2011,totPoverty25HS,73931
29095,Jackson County, Missouri,2011,totPoverty25HS,127102
29189,St. Louis County, Missouri,2011,totPoverty25HS,153046
31055,Douglas County, Nebraska,2011,totPoverty25HS,77568
32003,Clark County, Nevada,2011,totPoverty25HS,381787
34003,Bergen County, New Jersey,2011,totPoverty25HS,154098
34007,Camden County, New Jersey,2011,totPoverty25HS,106370
34013,Essex County, New Jersey,2011,totPoverty25HS,147864
34017,Hudson County, New Jersey,2011,totPoverty25HS,116687
34023,Middlesex County, New Jersey,2011,totPoverty25HS,148156
34029,Ocean County, New Jersey,2011,totPoverty25HS,148658
34031,Passaic County, New Jersey,2011,totPoverty25HS,117070
34039,Union County, New Jersey,2011,totPoverty25HS,108209
35001,Bernalillo County, New Mexico,2011,totPoverty25HS,106423
36005,Bronx County, New York,2011,totPoverty25HS,232768
36029,Erie County, New York,2011,totPoverty25HS,176896
36047,Kings County, New York,2011,totPoverty25HS,459767
36055,Monroe County, New York,2011,totPoverty25HS,121315
36059,Nassau County, New York,2011,totPoverty25HS,224412
36061,New York County, New York,2011,totPoverty25HS,155634
36081,Queens County, New York,2011,totPoverty25HS,432731
36103,Suffolk County, New York,2011,totPoverty25HS,302080
36119,Westchester County, New York,2011,totPoverty25HS,140747
37119,Mecklenburg County, North Carolina,2011,totPoverty25HS,123649
37183,Wake County, North Carolina,2011,totPoverty25HS,104445
39035,Cuyahoga County, Ohio,2011,totPoverty25HS,250089
39049,Franklin County, Ohio,2011,totPoverty25HS,195876
39061,Hamilton County, Ohio,2011,totPoverty25HS,140815
39113,Montgomery County, Ohio,2011,totPoverty25HS,103981
39153,Summit County, Ohio,2011,totPoverty25HS,118763
40109,Oklahoma County, Oklahoma,2011,totPoverty25HS,115317
40143,Tulsa County, Oklahoma,2011,totPoverty25HS,101417
41051,Multnomah County, Oregon,2011,totPoverty25HS,103592
41067,Washington County, Oregon,2011,totPoverty25HS,68971
42003,Allegheny County, Pennsylvania,2011,totPoverty25HS,272335
42045,Delaware County, Pennsylvania,2011,totPoverty25HS,117833
42071,Lancaster County, Pennsylvania,2011,totPoverty25HS,136485
42091,Montgomery County, Pennsylvania,2011,totPoverty25HS,137390
42101,Philadelphia County, Pennsylvania,2011,totPoverty25HS,335215
44007,Providence County, Rhode Island,2011,totPoverty25HS,108233
47037,Davidson County, Tennessee,2011,totPoverty25HS,106233
47157,Shelby County, Tennessee,2011,totPoverty25HS,161615
48029,Bexar County, Texas,2011,totPoverty25HS,262517
48085,Collin County, Texas,2011,totPoverty25HS,77967
48113,Dallas County, Texas,2011,totPoverty25HS,346622
48121,Denton County, Texas,2011,totPoverty25HS,82272
48141,El Paso County, Texas,2011,totPoverty25HS,112254
48157,Fort Bend County, Texas,2011,totPoverty25HS,72822
48201,Harris County, Texas,2011,totPoverty25HS,608540
48215,Hidalgo County, Texas,2011,totPoverty25HS,105270
48439,Tarrant County, Texas,2011,totPoverty25HS,277499
48453,Travis County, Texas,2011,totPoverty25HS,113714
49035,Salt Lake County, Utah,2011,totPoverty25HS,146662
49049,Utah County, Utah,2011,totPoverty25HS,44582
51059,Fairfax County, Virginia,2011,totPoverty25HS,99795
53033,King County, Washington,2011,totPoverty25HS,240684
53053,Pierce County, Washington,2011,totPoverty25HS,156175
53061,Snohomish County, Washington,2011,totPoverty25HS,119433
55079,Milwaukee County, Wisconsin,2011,totPoverty25HS,176463
1073,Jefferson County, Alabama,2012,totPoverty25HS,110404
4013,Maricopa County, Arizona,2012,totPoverty25HS,583944
4019,Pima County, Arizona,2012,totPoverty25HS,142164
6001,Alameda County, California,2012,totPoverty25HS,191191
6013,Contra Costa County, California,2012,totPoverty25HS,132981
6019,Fresno County, California,2012,totPoverty25HS,122876
6029,Kern County, California,2012,totPoverty25HS,121528
6037,Los Angeles County, California,2012,totPoverty25HS,1331571
6059,Orange County, California,2012,totPoverty25HS,360352
6065,Riverside County, California,2012,totPoverty25HS,344461
6067,Sacramento County, California,2012,totPoverty25HS,207466
6071,San Bernardino County, California,2012,totPoverty25HS,316814
6073,San Diego County, California,2012,totPoverty25HS,389510
6075,San Francisco County, California,2012,totPoverty25HS,82123
6077,San Joaquin County, California,2012,totPoverty25HS,107358
6081,San Mateo County, California,2012,totPoverty25HS,86812
6085,Santa Clara County, California,2012,totPoverty25HS,181146
6099,Stanislaus County, California,2012,totPoverty25HS,91564
6111,Ventura County, California,2012,totPoverty25HS,98035
8005,Arapahoe County, Colorado,2012,totPoverty25HS,77597
8031,Denver County, Colorado,2012,totPoverty25HS,76270
8041,El Paso County, Colorado,2012,totPoverty25HS,87802
8059,Jefferson County, Colorado,2012,totPoverty25HS,78589
9001,Fairfield County, Connecticut,2012,totPoverty25HS,142291
9003,Hartford County, Connecticut,2012,totPoverty25HS,163228
9009,New Haven County, Connecticut,2012,totPoverty25HS,173938
10003,New Castle County, Delaware,2012,totPoverty25HS,101472
11001,District of Columbia, District of Columbia,2012,totPoverty25HS,78103
12009,Brevard County, Florida,2012,totPoverty25HS,114445
12011,Broward County, Florida,2012,totPoverty25HS,351650
12031,Duval County, Florida,2012,totPoverty25HS,166155
12057,Hillsborough County, Florida,2012,totPoverty25HS,235404
12071,Lee County, Florida,2012,totPoverty25HS,149198
12086,Miami-Dade County, Florida,2012,totPoverty25HS,511308
12095,Orange County, Florida,2012,totPoverty25HS,203627
12099,Palm Beach County, Florida,2012,totPoverty25HS,242957
12103,Pinellas County, Florida,2012,totPoverty25HS,213730
12105,Polk County, Florida,2012,totPoverty25HS,147159
12127,Volusia County, Florida,2012,totPoverty25HS,122517
13067,Cobb County, Georgia,2012,totPoverty25HS,87878
13089,DeKalb County, Georgia,2012,totPoverty25HS,97657
13121,Fulton County, Georgia,2012,totPoverty25HS,106066
13135,Gwinnett County, Georgia,2012,totPoverty25HS,132094
15003,Honolulu County, Hawaii,2012,totPoverty25HS,171757
17031,Cook County, Illinois,2012,totPoverty25HS,829558
17043,DuPage County, Illinois,2012,totPoverty25HS,118887
17089,Kane County, Illinois,2012,totPoverty25HS,78690
17097,Lake County, Illinois,2012,totPoverty25HS,95300
17197,Will County, Illinois,2012,totPoverty25HS,115273
18097,Marion County, Indiana,2012,totPoverty25HS,167823
20173,Sedgwick County, Kansas,2012,totPoverty25HS,85250
21111,Jefferson County, Kentucky,2012,totPoverty25HS,140914
24005,Baltimore County, Maryland,2012,totPoverty25HS,156012
24031,Montgomery County, Maryland,2012,totPoverty25HS,101423
24033,Prince George's County, Maryland,2012,totPoverty25HS,151024
24510,Baltimore city, Maryland,2012,totPoverty25HS,118769
25005,Bristol County, Massachusetts,2012,totPoverty25HS,112604
25009,Essex County, Massachusetts,2012,totPoverty25HS,137909
25017,Middlesex County, Massachusetts,2012,totPoverty25HS,225392
25025,Suffolk County, Massachusetts,2012,totPoverty25HS,117923
25027,Worcester County, Massachusetts,2012,totPoverty25HS,152793
26081,Kent County, Michigan,2012,totPoverty25HS,103503
26099,Macomb County, Michigan,2012,totPoverty25HS,180587
26125,Oakland County, Michigan,2012,totPoverty25HS,174986
26163,Wayne County, Michigan,2012,totPoverty25HS,352765
27053,Hennepin County, Minnesota,2012,totPoverty25HS,144424
27123,Ramsey County, Minnesota,2012,totPoverty25HS,75299
29095,Jackson County, Missouri,2012,totPoverty25HS,135894
29189,St. Louis County, Missouri,2012,totPoverty25HS,148596
31055,Douglas County, Nebraska,2012,totPoverty25HS,73757
32003,Clark County, Nevada,2012,totPoverty25HS,389672
34003,Bergen County, New Jersey,2012,totPoverty25HS,157001
34007,Camden County, New Jersey,2012,totPoverty25HS,104676
34013,Essex County, New Jersey,2012,totPoverty25HS,141989
34017,Hudson County, New Jersey,2012,totPoverty25HS,116637
34023,Middlesex County, New Jersey,2012,totPoverty25HS,137178
34029,Ocean County, New Jersey,2012,totPoverty25HS,146644
34031,Passaic County, New Jersey,2012,totPoverty25HS,107415
34039,Union County, New Jersey,2012,totPoverty25HS,109192
35001,Bernalillo County, New Mexico,2012,totPoverty25HS,106858
36005,Bronx County, New York,2012,totPoverty25HS,230156
36029,Erie County, New York,2012,totPoverty25HS,175504
36047,Kings County, New York,2012,totPoverty25HS,452391
36055,Monroe County, New York,2012,totPoverty25HS,124950
