FIPS_Code,County,State,Total,Male,Female,Under18,a18to64,over65,oneRace,White,AfricanAmerican,Native,Asian,Hawaiian,otherRace,Multiracial,FamilyHousehold,OtherLivingArrangements,totPoverty25,NoHS,HighSchool,SomeCollege,Bachelors,AmericanBorn,ForeignBorn,NaturalizedCitizen,Disability,NoDisability,totPoverty16to64,FullTime,PartTime,NoWork,Year
24033,Prince George's County, Maryland,889371,427504,461867,201019,578448,109904,861330,151128,564643,3761,36544,287,104967,28041,744674,144697,607875,84829,157277,170867,194902,689231,200140,81549,86655,800303,600160,348326,144177,107657,2016
24510,Baltimore city, Maryland,593353,277506,315847,126862,390265,76226,580357,182410,372739,1787,14347,544,8530,12996,428240,165113,415933,61413,122260,102626,129634,544785,48568,19653,90029,502336,402783,199647,96086,107050,2016
25005,Bristol County, Massachusetts,543781,265062,278719,114655,341753,87373,530917,458058,21639,105,13105,231,37779,12864,453043,90738,383933,53714,110030,106772,113417,474567,69214,43844,81247,462310,355274,183393,101652,70229,2016
25009,Essex County, Massachusetts,762523,368249,394274,166144,473166,123213,743327,622429,29326,1362,26580,366,63264,19196,637697,124826,530468,57736,131347,136304,205081,633033,129490,73893,97458,664656,493375,258163,144525,90687,2016
25017,Middlesex County, Massachusetts,1533815,749661,784154,316944,992788,224083,1496673,1182026,82111,2238,179596,517,50185,37142,1246071,287744,1094705,73582,209400,203513,608210,1206807,327008,162256,145676,1386625,1031202,581332,285326,164544,2016
25025,Suffolk County, Massachusetts,739133,358761,380372,132051,521421,85661,681997,401700,174370,2656,62319,252,40700,57136,502841,236292,534512,77603,121267,95622,240020,507160,231973,105077,88759,649534,536081,281441,152453,102187,2016
25027,Worcester County, Massachusetts,790732,388215,402517,173104,501015,116613,770653,660444,36482,1485,38766,292,33184,20079,645592,145140,550156,52802,151879,145835,199640,699149,91583,50018,96386,693770,522581,277149,143473,101959,2016
26081,Kent County, Michigan,630913,310840,320073,155463,395791,79659,605805,506035,58459,1930,18556,67,20758,25108,520008,110905,417985,41136,102030,128665,146154,578929,51984,20055,76564,554014,412733,216767,119891,76075,2016
26099,Macomb County, Michigan,859990,418805,441185,185004,537414,137572,839336,701220,98848,1737,32772,0,4759,20654,721633,138357,603387,57765,187787,207203,150632,765902,94088,59037,120585,738699,561222,283103,150110,128009,2016
26125,Oakland County, Michigan,1233237,601704,631533,265388,773365,194484,1193478,926458,165593,2965,87197,232,11033,39759,999782,233455,869284,51767,159711,254510,403296,1078372,154865,81565,145400,1087450,807430,428412,217046,161972,2016
26163,Wayne County, Michigan,1727249,829757,897492,412191,1068781,246277,1680113,914384,670262,5406,53487,420,36154,47136,1407317,319932,1159869,163208,346919,381726,268016,1571899,155350,87129,280232,1446564,1115786,482456,294846,338484,2016
27053,Hennepin County, Minnesota,1210680,597235,613445,268119,785119,157442,1168477,880870,154065,9101,83637,483,40321,42203,909355,301325,844442,58246,138709,234087,413400,1039127,171553,83224,122749,1087746,813300,458959,233482,120859,2016
27123,Ramsey County, Minnesota,526683,257147,269536,124456,331276,70951,500850,348923,58205,2959,75125,209,15429,25833,410619,116064,354963,34123,78802,96260,145778,441492,85191,45434,61701,464714,345074,180067,105601,59406,2016
29095,Jackson County, Missouri,680346,329546,350800,162449,424185,93712,658088,456003,158486,2993,12337,2433,25836,22258,531382,148964,462030,40995,136151,140125,144759,641629,38717,16474,91261,588637,441725,246794,104074,90857,2016
29189,St. Louis County, Missouri,978259,465382,512877,217531,596185,164543,953587,669939,234084,1834,38674,188,8868,24672,802955,175304,679929,45786,141215,194876,298052,904437,73822,41018,118159,859612,622951,337967,167704,117280,2016
31055,Douglas County, Nebraska,542214,267466,274748,140736,336292,65186,525990,434898,59207,1427,19064,371,11023,16224,439023,103191,355104,36070,77301,104316,137417,490633,51581,14834,58352,482674,351003,202792,88204,60007,2016
32003,Clark County, Nevada,2126703,1056266,1070437,496834,1328813,301056,2017119,1315479,239589,12831,211452,17631,220137,109584,1753768,372935,1449829,209146,428601,472222,339860,1636393,490310,235516,262114,1859504,1385337,685660,353484,346193,2016
34003,Bergen County, New Jersey,928064,450083,477981,198927,578729,150408,900436,670814,54483,1648,152506,804,20181,27628,814979,113085,655193,50755,145851,134670,323917,638473,289591,180847,70727,856948,604396,330800,142579,131017,2016
34007,Camden County, New Jersey,503489,243955,259534,116442,313435,73612,489322,320657,94245,1032,29453,0,43935,14167,434187,69302,344718,37882,103594,93753,109489,445587,57902,33215,63702,439629,327377,168685,87119,71573,2016
34013,Essex County, New Jersey,776820,369302,407518,186501,491295,99024,755448,347494,306802,1518,41383,0,58251,21372,647099,129721,523165,72844,143166,125546,181609,581061,195759,108185,87137,689536,511223,248198,127121,135904,2016
34017,Hudson County, New Jersey,669511,332078,337433,137029,460129,72353,643229,362786,79336,2484,102248,731,95644,26282,533561,135950,477964,72900,126026,83057,195981,371444,298067,138456,63309,605931,473721,260318,107277,106126,2016
34023,Middlesex County, New Jersey,807146,393933,413213,181108,510296,115742,785763,474822,78013,2096,194746,297,35789,21383,713091,94055,566720,57062,146013,121736,241909,533114,274032,147834,77518,729514,530258,284285,126401,119572,2016
34029,Ocean County, New Jersey,585713,282247,303466,138929,318136,128648,577350,531460,16665,400,11353,664,16808,8363,492475,93238,403600,36279,134650,115937,116734,536152,49561,29167,83395,501697,333654,156788,97884,78982,2016
34031,Passaic County, New Jersey,499804,243641,256163,121909,310707,67188,486147,327394,55897,1643,26455,96,74662,13657,440810,58994,331160,60290,109204,68909,92757,344301,155503,81059,44714,454644,324051,172017,71031,81003,2016
34039,Union County, New Jersey,549148,267631,281517,130248,346199,72701,533274,300967,113430,2210,27485,0,89182,15874,482440,66708,371857,51335,105304,84090,131128,379013,170135,86105,54289,494588,360941,196123,85661,79157,2016
35001,Bernalillo County, New Mexico,669062,327327,341735,150058,417612,101392,645620,475476,17736,33876,18354,498,99680,23442,535484,133578,459643,50565,107826,145993,155259,602379,66683,30010,85987,580833,435531,218681,109741,107109,2016
36005,Bronx County, New York,1421501,666340,755161,359351,900687,161463,1365222,300396,482819,8744,51194,340,521729,56279,1213523,207978,913591,252352,260737,230781,169721,881414,540087,265812,210185,1211167,936989,409119,228657,299213,2016
36029,Erie County, New York,895844,432452,463392,186725,556322,152797,875155,705684,114556,4725,32285,377,17528,20689,696530,199314,633562,52865,178226,190519,211952,835845,59999,32195,118532,776747,578799,293883,157852,127064,2016
36047,Kings County, New York,2603170,1233590,1369580,599924,1676452,326794,2524479,1114287,851228,8670,313656,1322,235316,78691,2078749,524421,1779809,332993,445862,351611,649343,1650028,953142,568996,274447,2328270,1739949,837456,433215,469278,2016
36055,Monroe County, New York,723337,349682,373655,155988,449692,117657,702481,552588,110266,2632,24672,309,12014,20856,568273,155064,505534,49520,113541,152237,190236,659598,63739,38449,102297,620962,468336,234485,134413,99438,2016
36059,Nassau County, New York,1341195,651004,690191,291875,823572,225748,1300266,915403,154490,3420,126721,285,99947,40929,1213714,127481,934017,78717,213221,219569,422510,1038745,302450,193492,112315,1228438,860720,461330,212790,186600,2016
36061,New York County, New York,1596749,759647,837102,238032,1118940,239777,1521113,902049,237848,4513,197096,872,178735,75636,996955,599794,1237840,156898,154449,174256,752237,1116097,480652,231620,166835,1429764,1141971,640761,260797,240413,2016
36081,Queens County, New York,2306296,1118035,1188261,468423,1515877,321996,2223575,894078,412249,9453,589916,1209,316670,82721,1952610,353686,1647219,302085,457357,367011,520766,1213743,1092553,607021,228374,2076750,1565620,816946,356035,392639,2016
36103,Suffolk County, New York,1464253,719859,744394,315876,915717,232660,1437050,1180051,106899,3351,54516,833,91400,27203,1302368,161885,1019794,92284,293108,276571,357831,1232371,231882,128395,139084,1324640,956652,511892,230410,214350,2016
36119,Westchester County, New York,951318,460173,491145,215540,583297,152481,919597,614268,138290,2642,57433,103,106861,31721,813214,138104,656604,82670,124723,132762,316449,704123,247195,130603,89123,862195,610175,312141,167208,130826,2016
37081,Guilford County, North Carolina,504936,239865,265071,117212,314255,73469,493853,284431,166385,1947,25969,383,14738,11083,405202,99734,343936,41433,84381,98696,119426,451214,53722,23033,59339,445470,327525,162774,84207,80544,2016
37119,Mecklenburg County, North Carolina,1039837,499273,540564,252706,678015,109116,1013700,566328,329096,2740,58997,786,55753,26137,837442,202395,699843,64880,120143,202223,312597,880351,159486,61986,82131,957126,705510,402135,161988,141387,2016
37183,Wake County, North Carolina,1023722,497493,526229,253638,661065,109019,993616,673197,208240,3601,68501,157,39920,30106,843012,180710,686125,47079,95886,175414,367746,881704,142018,65580,90361,932029,688569,396955,172911,118703,2016
39035,Cuyahoga County, Ohio,1223032,582159,640873,261367,756246,205419,1181734,765467,358902,2275,33773,389,20928,41298,942671,280361,858033,83927,247575,256172,270359,1133391,89641,56212,185219,1037612,788752,393490,211157,184105,2016
39049,Franklin County, Ohio,1232457,601374,631083,291313,801353,139791,1186137,832440,274454,1698,61558,747,15240,46320,945456,287001,834771,75270,212022,219173,328306,1104749,127708,59905,146591,1085273,831109,458141,222901,150067,2016
39061,Hamilton County, Ohio,791246,382264,408982,184403,492956,113887,768881,529991,204965,797,21101,85,11942,22365,610604,180642,538336,46884,142668,148834,199950,749142,42104,19640,102427,688621,513283,267561,145829,99893,2016
39113,Montgomery County, Ohio,515687,248402,267285,117032,310339,88316,499422,375339,108811,629,11303,374,2966,16265,405546,110141,358259,36072,98825,130639,92723,490103,25584,15345,79972,433560,323658,163299,85744,74615,2016
39153,Summit County, Ohio,530101,257470,272631,112334,328175,89592,514480,419265,76268,503,16910,149,1385,15621,424917,105184,373883,30470,117528,107456,118429,502000,28101,11849,73171,456860,343163,176568,92384,74211,2016
40109,Oklahoma County, Oklahoma,766221,372934,393287,199527,467630,99064,717223,528239,116225,23997,23979,1011,23772,48998,615135,151086,502087,65229,126422,151759,158677,687436,78785,24967,106259,657598,488055,259786,120560,107709,2016
40143,Tulsa County, Oklahoma,633092,308921,324171,160690,387886,84516,581069,438893,62392,32242,20996,279,26267,52023,516935,116157,417575,44761,107431,134213,131170,577683,55409,17776,88503,544326,404750,214725,103664,86361,2016
41051,Multnomah County, Oregon,785692,389796,395896,151837,534796,99059,745240,619421,44376,5561,55565,4483,15834,40452,565460,220232,574273,50255,93809,169082,261127,677306,108386,50466,102426,682731,550683,280662,169964,100057,2016
41067,Washington County, Oregon,578160,284957,293203,136568,368852,72740,542553,435468,10677,2224,58547,2262,33375,35607,478667,99493,394912,33425,69730,120866,170891,478923,99237,45647,59873,518159,384179,202402,112208,69569,2016
42003,Allegheny County, Pennsylvania,1192434,576207,616227,229101,749552,213781,1155085,959797,148274,975,40799,411,4829,37349,902126,290308,871268,47180,234546,223251,366291,1125284,67150,30421,165103,1026399,775323,427132,207318,140873,2016
42045,Delaware County, Pennsylvania,542743,259603,283140,123185,334162,85396,530020,375788,115344,1071,32181,0,5636,12723,457423,85320,374924,25750,115190,88489,145495,485379,57364,32770,63873,478801,349814,180127,94571,75116,2016
42071,Lancaster County, Pennsylvania,525628,257881,267747,126065,312004,87559,513269,470536,22545,431,10583,53,9121,12359,448410,77218,355341,53359,130364,82186,89432,501023,24605,14264,69510,455871,325615,175949,92123,57543,2016
42091,Montgomery County, Pennsylvania,799565,389050,410515,175945,488829,134791,777854,640108,67395,1090,59919,295,9047,21711,678208,121357,564047,29657,132847,125767,275776,712588,86977,52599,83066,716229,508813,290013,134214,84586,2016
42101,Philadelphia County, Pennsylvania,1523651,720625,803026,339120,990424,194107,1473277,609987,647485,5219,106558,436,103592,50374,1153723,369928,1044826,172554,330674,240594,301004,1294871,228780,111446,244436,1278753,1026629,474097,235353,317179,2016
44007,Providence County, Rhode Island,608297,296199,312098,130299,389603,88395,584790,441977,56374,4622,24724,572,56521,23507,486772,121525,422601,60060,126790,109678,126073,490076,118221,63179,88622,519551,405150,201662,104881,98607,2016
47037,Davidson County, Tennessee,664028,319694,344334,143602,443540,76886,648399,430140,180556,1398,24941,605,10759,15629,494645,169383,464372,56599,103061,118373,186339,581990,82038,24175,83385,580232,456462,261601,112889,81972,2016
47157,Shelby County, Tennessee,915486,433064,482422,232107,568935,114444,897621,354048,487451,2661,22759,165,30537,17865,748577,166909,599807,67453,153764,191564,187026,858705,56781,20843,113440,800965,595292,303133,138722,153437,2016
48029,Bexar County, Texas,1895930,929296,966634,495151,1179944,220835,1842318,1499675,146793,13972,54461,1273,126144,53612,1619830,276100,1212583,207414,306361,358198,340610,1636660,259270,104001,271114,1613974,1234252,637645,292967,303640,2016
48085,Collin County, Texas,935794,459920,475874,249610,589388,96796,905766,659012,87357,3583,132253,822,22739,30028,831963,103831,611279,39807,91741,162940,316791,750164,185630,92966,60973,874359,617904,359746,130910,127248,2016
48113,Dallas County, Texas,2546156,1250341,1295815,681593,1609889,254674,2470590,1573380,573922,6409,156696,1393,158790,75566,2134963,411193,1621993,351415,353622,419869,497087,1918909,627247,180830,238208,2307547,1679647,935128,367328,377191,2016
48121,Denton County, Texas,792031,389535,402496,202959,514789,74283,760426,590202,71600,3874,62679,602,31469,31605,675289,116742,520480,39551,91937,156162,232830,676844,115187,56034,62319,729390,538521,313708,130733,94080,2016
48141,El Paso County, Texas,822857,399234,423623,230240,494488,98129,802284,667217,27957,5013,10758,299,91040,20573,736545,86312,503399,115820,116048,160019,111512,615744,207113,91331,123737,685782,521665,238973,134185,148507,2016
48157,Fort Bend County, Texas,735455,359400,376055,204051,455107,76297,719635,385543,150146,3077,146796,93,33980,15820,683211,52244,470159,41659,88215,126910,213375,529264,206191,110317,52925,682161,479617,243651,119230,116736,2016
48201,Harris County, Texas,4543604,2255790,2287814,1224990,2878115,440499,4438624,2854627,860201,15178,314776,3755,390087,104980,3898873,644731,2893858,545543,679756,766877,901682,3342602,1201002,434758,423422,4118779,3006166,1598657,691940,715569,2016
48215,Hidalgo County, Texas,840303,408768,431535,280818,467501,91984,828081,711280,2198,1953,9403,93,103154,12222,784352,55951,467334,160354,108577,112511,85892,615373,224930,63789,116395,723908,497603,207043,124512,166048,2016
48339,Montgomery County, Texas,551552,273912,277640,146043,336226,69283,538473,476452,30134,3642,15326,358,12561,13079,488335,63217,359255,46349,84552,107871,120483,475616,75936,26094,61743,489757,353875,178559,86698,88618,2016
